"Subject.Id" "Activity.Id" "TimeDomain.BodyAcceleration.Mean.X" "TimeDomain.BodyAcceleration.Mean.Y" "TimeDomain.BodyAcceleration.Mean.Z" "TimeDomain.BodyAcceleration.StandardDeviation.X" "TimeDomain.BodyAcceleration.StandardDeviation.Y" "TimeDomain.BodyAcceleration.StandardDeviation.Z" "TimeDomain.GravityAcceleration.Mean.X" "TimeDomain.GravityAcceleration.Mean.Y" "TimeDomain.GravityAcceleration.Mean.Z" "TimeDomain.GravityAcceleration.StandardDeviation.X" "TimeDomain.GravityAcceleration.StandardDeviation.Y" "TimeDomain.GravityAcceleration.StandardDeviation.Z" "TimeDomain.BodyAccelerationJerk.Mean.X" "TimeDomain.BodyAccelerationJerk.Mean.Y" "TimeDomain.BodyAccelerationJerk.Mean.Z" "TimeDomain.BodyAccelerationJerk.StandardDeviation.X" "TimeDomain.BodyAccelerationJerk.StandardDeviation.Y" "TimeDomain.BodyAccelerationJerk.StandardDeviation.Z" "TimeDomain.BodyAngularSpeed.Mean.X" "TimeDomain.BodyAngularSpeed.Mean.Y" "TimeDomain.BodyAngularSpeed.Mean.Z" "TimeDomain.BodyAngularSpeed.StandardDeviation.X" "TimeDomain.BodyAngularSpeed.StandardDeviation.Y" "TimeDomain.BodyAngularSpeed.StandardDeviation.Z" "TimeDomain.BodyAngularAcceleration.Mean.X" "TimeDomain.BodyAngularAcceleration.Mean.Y" "TimeDomain.BodyAngularAcceleration.Mean.Z" "TimeDomain.BodyAngularAcceleration.StandardDeviation.X" "TimeDomain.BodyAngularAcceleration.StandardDeviation.Y" "TimeDomain.BodyAngularAcceleration.StandardDeviation.Z" "TimeDomain.BodyAccelerationMagnitude.Mean" "TimeDomain.BodyAccelerationMagnitude.StandardDeviation" "TimeDomain.GravityAccelerationMagnitude.Mean" "TimeDomain.GravityAccelerationMagnitude.StandardDeviation" "TimeDomain.BodyAccelerationJerkMagnitude.Mean" "TimeDomain.BodyAccelerationJerkMagnitude.StandardDeviation" "TimeDomain.BodyAngularSpeedMagnitude.Mean" "TimeDomain.BodyAngularSpeedMagnitude.StandardDeviation" "TimeDomain.BodyAngularAccelerationMagnitude.Mean" "TimeDomain.BodyAngularAccelerationMagnitude.StandardDeviation" "FrequencyDomain.BodyAcceleration.Mean.X" "FrequencyDomain.BodyAcceleration.Mean.Y" "FrequencyDomain.BodyAcceleration.Mean.Z" "FrequencyDomain.BodyAcceleration.StandardDeviation.X" "FrequencyDomain.BodyAcceleration.StandardDeviation.Y" "FrequencyDomain.BodyAcceleration.StandardDeviation.Z" "FrequencyDomain.BodyAcceleration.MeanFrequency.X" "FrequencyDomain.BodyAcceleration.MeanFrequency.Y" "FrequencyDomain.BodyAcceleration.MeanFrequency.Z" "FrequencyDomain.BodyAccelerationJerk.Mean.X" "FrequencyDomain.BodyAccelerationJerk.Mean.Y" "FrequencyDomain.BodyAccelerationJerk.Mean.Z" "FrequencyDomain.BodyAccelerationJerk.StandardDeviation.X" "FrequencyDomain.BodyAccelerationJerk.StandardDeviation.Y" "FrequencyDomain.BodyAccelerationJerk.StandardDeviation.Z" "FrequencyDomain.BodyAccelerationJerk.MeanFrequency.X" "FrequencyDomain.BodyAccelerationJerk.MeanFrequency.Y" "FrequencyDomain.BodyAccelerationJerk.MeanFrequency.Z" "FrequencyDomain.BodyAngularSpeed.Mean.X" "FrequencyDomain.BodyAngularSpeed.Mean.Y" "FrequencyDomain.BodyAngularSpeed.Mean.Z" "FrequencyDomain.BodyAngularSpeed.StandardDeviation.X" "FrequencyDomain.BodyAngularSpeed.StandardDeviation.Y" "FrequencyDomain.BodyAngularSpeed.StandardDeviation.Z" "FrequencyDomain.BodyAngularSpeed.MeanFrequency.X" "FrequencyDomain.BodyAngularSpeed.MeanFrequency.Y" "FrequencyDomain.BodyAngularSpeed.MeanFrequency.Z" "FrequencyDomain.BodyAccelerationMagnitude.Mean" "FrequencyDomain.BodyAccelerationMagnitude.StandardDeviation" "FrequencyDomain.BodyAccelerationMagnitude.MeanFrequency" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude.Mean" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude.StandardDeviation" "FrequencyDomain.BodyBodyAccelerationJerkMagnitude.MeanFrequency" "FrequencyDomain.BodyBodyAngularSpeedMagnitude.Mean" "FrequencyDomain.BodyBodyAngularSpeedMagnitude.StandardDeviation" "FrequencyDomain.BodyBodyAngularSpeedMagnitude.MeanFrequency" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude.Mean" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude.StandardDeviation" "FrequencyDomain.BodyBodyAngularAccelerationMagnitude.MeanFrequency" "angletBodyAccelerationMean.gravity" "angletBodyAccelerationJerkMean.gravityMean" "angletBodyAngularSpeedMean.gravityMean" "angletBodyAngularAccelerationMean.gravityMean" "angleX.gravityMean" "angleY.gravityMean" "angleZ.gravityMean"
24 "STANDING" 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 0.96644228 -0.145201300942029 -0.0530585403536232 -0.992197591884058 -0.968155388695652 -0.94618494942029 0.0746177416521739 0.0109839689101449 -0.00358774904913043 -0.980573836811594 -0.967745638695652 -0.977716354927536 -0.0278611511434783 -0.0692546674492754 0.077124614942029 -0.960738660289855 -0.967298518695652 -0.969958678115942 -0.0991947719855072 -0.0431738608 -0.0517180379565217 -0.975856809130435 -0.981983572028985 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652 -0.984183633623188 -0.948970158405797 -0.953817599275362 -0.988851853478261 -0.934454791304348 -0.923802467681159 0.105320736681159 -0.0931357413927536 0.00146072794202899 -0.995434709710145 -0.999121694927536 -0.99892143942029 -0.999155681304348 -0.998821725217391 -0.998631750144928 -0.98116164057971 -0.967720592463768 -0.974170468405797 -0.913430487971014 -0.909364921884058 -0.208115942028986 -0.324057971014493 -0.197101449275362 0.207088443601449 -0.998832144057971 -0.999324389130435 -0.998753345942029 -0.999296895942029 -0.999068389565217 -0.972688652173913 -0.970296880724638 -0.961140451594203 -0.999174182898551 -0.977002377681159 -0.53034312073913 -0.0438318968304348 -0.414912131985507 -0.0801073331130435 -0.999398505507246 -0.999197114202899 -0.999299428405797 -0.998645307101449 -0.999131170869565 -0.997933512028986 -0.999320473768116 -0.999682790289855
24 "WALKING" 0.276980816034483 -0.0225446400534483 -0.110595952913793 -0.47076236637931 -0.154127498163793 -0.288840016206897 0.95970108137931 -0.115116241810345 -0.140910029827586 -0.983132400344828 -0.962578844310345 -0.962822966551724 0.0731938975362069 0.0121254591034483 -0.0116401387758621 -0.485863255344828 -0.302220161206897 -0.491189466034483 -0.0545126870724138 -0.0658435879913793 0.0972006320344828 -0.580597373275862 -0.487166280172414 -0.396154003275862 -0.0625311679982759 -0.0502895008551724 -0.0739835516362069 -0.490773455517241 -0.514246569655172 -0.557968202931034 -0.299983613965517 -0.48106401862069 -0.299983613965517 -0.48106401862069 -0.399722201034483 -0.409824562586207 -0.403064156896552 -0.563863212586207 -0.507824745862069 -0.556022765862069 -0.492419802586207 -0.203193741396552 -0.344493013448276 -0.462733639137931 -0.182766476862069 -0.314646918448276 -0.312046342362069 -0.067892712362069 0.0275268023637931 -0.676057714655172 -0.797890589310345 -0.758728352068965 -0.916850419310345 -0.879389821034483 -0.848372493793103 -0.509628168793103 -0.352829307068966 -0.469920224310345 0.434256749137931 0.343554210172414 -0.607586206896552 -0.391034482758621 -0.342758620689655 -0.253177488803448 -0.740448930172414 -0.814721818448276 -0.713351797931034 -0.898369660517241 -0.941313894482759 -0.453337858448276 -0.344973151206897 -0.615988754482759 -0.815055640862069 -0.479965686034483 0.510207402931035 -0.227706243586207 -0.835872678448276 -0.302348482413793 -0.976449747413793 -0.922127595172414 -0.96722527362069 -0.910507826551724 -0.950299633448276 -0.917464395 -0.949983024310345 -0.876434965172414
24 "WALKING_DOWNSTAIRS" 0.288631208909091 -0.0145730348310909 -0.104818820272727 -0.08273248054 -0.102607326783636 -0.205566380745455 0.950883416727273 -0.128326710927273 -0.140123155018182 -0.961845327454545 -0.941478979454546 -0.942207718727273 0.0802619828545455 -0.00447316273690909 -0.00846915857363636 -0.337218894 -0.169291887741818 -0.290239376563636 -0.0867069010690909 -0.0542300245127273 0.111973650603636 -0.431919067945455 -0.484673524 -0.491077244909091 -0.0914145014654545 -0.0291766311418182 -0.0412055411490909 -0.358444550225455 -0.519326735090909 -0.478690941272727 -0.0737699163072727 -0.0224839122854545 -0.0737699163072727 -0.0224839122854545 -0.263106944836364 -0.143501970018182 -0.304965806363636 -0.3636948774 -0.497152238363636 -0.459159852363636 -0.222324293454545 -0.0861829752472727 -0.173825083587273 -0.0349085946785455 -0.169191147529091 -0.291553822381818 -0.541663870181818 -0.0116848720163636 0.201299074453455 -0.699438488 -0.691860758363636 -0.679091806727273 -0.867857060727273 -0.836942237818182 -0.798324848909091 -0.376175794909091 -0.2258243574 -0.250000183381818 0.542476451090909 0.538947324727273 -0.810909090909091 -0.410909090909091 -0.344727272727273 -0.398144618 -0.701685540727273 -0.704615775818182 -0.630607723454545 -0.783972383272727 -0.882420445636364 -0.573281905454545 -0.410062792 -0.503491713036364 -0.866609618 -0.375990258 0.618500019636364 -0.284741180302545 -0.891949799090909 -0.546559912909091 -0.943138488181818 -0.86581994 -0.921561619454546 -0.830569096909091 -0.881299379454546 -0.927999777636364 -0.90025258 -0.937946669636364
24 "WALKING_UPSTAIRS" 0.269881106779661 -0.0251979434569492 -0.114248610966102 -0.344399351355932 -0.116804488966102 -0.255601012881356 0.906369500508475 -0.237498409152542 -0.227134869152542 -0.962190567457627 -0.916690779830509 -0.934952938983051 0.0862310100338983 -0.0150816047830508 -0.0132353651798305 -0.49876467220339 -0.51522075220339 -0.523807264237288 0.0883163772152542 -0.105932947294915 0.0248290702830508 -0.577426408813559 -0.568534124576271 -0.27459628379661 -0.146800845605424 -0.0317350582050847 -0.0498427228983051 -0.640489537966102 -0.646644373728814 -0.648975330847458 -0.226402822033898 -0.30685447 -0.226402822033898 -0.30685447 -0.488487620508475 -0.441068689830508 -0.33443583979661 -0.503929060169492 -0.658751629152542 -0.638180352881356 -0.395790553898305 -0.252412541966102 -0.312792211016949 -0.326165553050847 -0.107787679328814 -0.28314344338983 -0.502463282542373 -0.271713646627119 -0.0999242115191525 -0.522067094237288 -0.885610897966102 -0.935753152542373 -0.93718218440678 -0.909358755084746 -0.891861693559322 -0.515644617288136 -0.527604243559322 -0.48339098779661 0.255924632388136 0.328739303033898 -0.710508474576271 -0.546440677966102 -0.444745762711864 -0.392831269898305 -0.760853517118644 -0.903593645762712 -0.930418968983051 -0.916122664237288 -0.950732041355932 -0.311996408983051 -0.310817127457627 -0.610326383898305 -0.732229785423729 -0.574659298813559 0.435241862711864 -0.155094627135593 -0.877513384915254 0.195442204220339 -0.968752130508475 -0.952644756440678 -0.963915742372881 -0.906377015084746 -0.952509392542373 -0.934959665423729 -0.935023268305085 -0.956551070847458
25 "LAYING" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.461102531369863 0.620658919917808 0.526353818315068 -0.829554947808219 -0.643578361424658 -0.610161166287671 0.0879071687671233 0.0284619311524658 -0.0307179435315068 -0.973323412328767 -0.945687169726027 -0.96783552630137 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.889769639726027 -0.936630803287671 -0.91092799 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.56047777609589 -0.649254767945205 -0.56047777609589 -0.649254767945205 -0.962161355890411 -0.961931605342466 -0.809688545342466 -0.856017369726027 -0.969783262465753 -0.96830952260274 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.403359505161644 -0.0800093983775342 -0.0315562255205479 -0.840111891465753 -0.993237989178082 -0.993523633835616 -0.989526266438356 -0.978076485753425 -0.968445629041096 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.778782966849315 -0.814465453835616 -0.368219178082192 -0.525479452054795 -0.444383561643836 -0.0416113196575342 -0.995388520958904 -0.998318747123288 -0.998082565068493 -0.999257758356164 -0.998878792054795 -0.915467504246575 -0.922066442876712 -0.878972659178082 -0.992111719178082 -0.962432886164384 -0.296590597172603 0.037020046209589 -0.403097883238904 0.000152831465753421 -0.993659986849315 -0.995573429863014 -0.993979523013699 -0.989702025890411 -0.997533319041096 -0.995700758630137 -0.99944991369863 -0.999614649863014
25 "SITTING" 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 0.865686078153846 0.208287142261538 0.167140956385077 -0.988879980615385 -0.963415016923077 -0.969459982461538 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.970409337076923 -0.960003414461538 -0.970409337076923 -0.960003414461538 -0.989545142461538 -0.988311804923077 -0.966568718615385 -0.970639125692308 -0.99286465 -0.991766403076923 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.0316398345215385 0.125306723301538 0.108178546465692 -0.983404592461538 -0.999147038307692 -0.999170778615385 -0.998808462 -0.997586967230769 -0.996464946307692 -0.992478846153846 -0.982957002923077 -0.986326396461538 -0.973330620769231 -0.977125823384615 -0.24 -0.403692307692308 -0.249230769230769 0.176656276830769 -0.999245471076923 -0.999737597384615 -0.999713570923077 -0.999812064769231 -0.999649187538462 -0.974172870615385 -0.976155815076923 -0.990116872 -0.998608115384615 -0.986486761692308 -0.813949826923077 -0.3861105657046 -0.519135405164615 -0.185423730723077 -0.999892448461538 -0.999871727384615 -0.999884251692308 -0.999827644923077 -0.999919550615385 -0.999580042 -0.999921082153846 -0.999962186769231
25 "STANDING" 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 0.929794733108108 -0.159316786486486 0.201182106486486 -0.993148267702703 -0.980642970675676 -0.967792578648649 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.977909693918919 -0.98724214 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595 -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.992851743243243 -0.95417933 -0.96212373972973 0.03435282285 0.0009277035 0.195387683037973 -0.997180496486487 -0.999300743648649 -0.999319495 -0.999289770945946 -0.99912604527027 -0.998756200135135 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.92388776527027 -0.96800553472973 -0.261081081081081 -0.388108108108108 -0.225405405405405 0.186395511032432 -0.999216461486486 -0.999400481351351 -0.999234317567568 -0.999716047972973 -0.999458767702703 -0.974982088108108 -0.969967029459459 -0.97469516527027 -0.999204210135135 -0.976210103243243 -0.577075412378378 -0.278854525324324 -0.677565395756757 -0.294015843439189 -0.99962457972973 -0.999501955540541 -0.999464281486486 -0.999089428918919 -0.999636211756757 -0.998375983783784 -0.999180073648649 -0.999779302837838
25 "WALKING" 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.596007443513514 -0.161852411581081 -0.437133403243243 0.937483114459459 -0.127315870743243 0.188416273486486 -0.979499263243243 -0.965093441081081 -0.944995731216216 0.0721720712281081 0.00351115201418919 -0.00335098680675676 -0.607620931621622 -0.382619718513514 -0.675601403648649 -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.401158753783784 -0.604032097432432 -0.562775245405405 -0.102377269321622 -0.0398986518064865 -0.0512696224225676 -0.507957094054054 -0.799635384189189 -0.659576163108108 -0.40528943 -0.565601466081081 -0.40528943 -0.565601466081081 -0.538291424594595 -0.542870062567568 -0.394362401351351 -0.489809386081081 -0.678466069054054 -0.757032544864865 -0.609038908918919 -0.251880271094595 -0.533563220540541 -0.591449956486486 -0.170313804039189 -0.430624587162162 -0.347641742675676 -0.163298427206757 -0.144487390175676 -0.681466487027027 -0.751295882972973 -0.883968169054054 -0.940853173918919 -0.919454557027027 -0.883794651081081 -0.625595376891892 -0.43445519972973 -0.659286392837838 0.35818281 0.111890717578378 -0.472432432432432 -0.554594594594595 -0.36972972972973 -0.223500510481081 -0.776374446351351 -0.791455744864865 -0.869902377702703 -0.957678723378378 -0.977576892432432 -0.603544209459459 -0.524432290945946 -0.322669517635135 -0.900839383918919 -0.614612299189189 0.384744512567568 0.150915526931081 -0.417300632216216 -0.268623229621622 -0.973846026891892 -0.960611185945946 -0.970932756081081 -0.817294753378378 -0.973794406756757 -0.881696301216216 -0.986899573648649 -0.990588444594595
25 "WALKING_DOWNSTAIRS" 0.291329666206897 -0.0210170522987931 -0.107192376965517 -0.253756934258621 -0.14054060387069 -0.457972381896552 0.929627532241379 -0.0724270175862069 0.21879595837931 -0.964470066724138 -0.937816011034483 -0.92619169637931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 -0.501968387931034 -0.371661522413793 -0.711494695517241 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.22010859462069 -0.259465249913793 -0.22010859462069 -0.259465249913793 -0.50048333137931 -0.482976929827586 -0.216082565601724 -0.38216092137931 -0.664713625172414 -0.67960595137931 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.554632665344828 -0.173414057262069 -0.152008268862069 -0.653915591896552 -0.743708059310345 -0.884906001551724 -0.935720426724138 -0.891343460344828 -0.865739903965517 -0.525789450689655 -0.415699643793103 -0.686843959310345 0.379201614310345 0.0503563696363793 -0.864137931034483 -0.54 -0.468275862068966 -0.419732508103448 -0.717774084655172 -0.793046189655172 -0.871652654827586 -0.971935944482759 -0.977125995172414 -0.506738306724138 -0.37245310112069 -0.275570939513793 -0.840079406896552 -0.47495555137931 0.506533775862069 -0.0270536863965517 -0.276616241167241 -0.355839867241379 -0.918077787586207 -0.910092413965517 -0.917710243965517 -0.736704841034483 -0.941680295689655 -0.816251371206897 -0.985937839137931 -0.991230731551724
25 "WALKING_UPSTAIRS" 0.277995411384615 -0.0269863524264615 -0.126210440292308 -0.459775646153846 -0.223086808769231 -0.296523975076923 0.927693239538462 -0.217641282461538 0.108230986684615 -0.950878450307692 -0.931758272769231 -0.882722399076923 0.0740041435707692 0.00925514041553846 -0.0116906813498462 -0.663642746307692 -0.627131235692308 -0.812458372307692 0.0556121923307692 -0.109437658104615 0.0996227385527692 -0.489011794784615 -0.433673383846154 -0.564195608923077 -0.126481161061538 -0.0281452998369231 -0.0540452217153846 -0.693854902307692 -0.839699143076923 -0.746268282923077 -0.305772199076923 -0.480006649846154 -0.305772199076923 -0.480006649846154 -0.679160843538462 -0.674513059846154 -0.3186346998 -0.387754116158462 -0.777106026615385 -0.824883302769231 -0.521649838769231 -0.380150805384615 -0.542931828 -0.437975786923077 -0.199988428584615 -0.237296741292308 -0.593367433030769 -0.379518455061538 -0.463511984138462 -0.606435776153846 -0.928035314615385 -0.967317928615385 -0.965948193692308 -0.948199654 -0.934191721230769 -0.668208156461538 -0.640849424923077 -0.793266971230769 0.0861375701643385 -0.161683996955385 -0.830153846153846 -0.706461538461538 -0.717538461538462 -0.410294109653846 -0.811275222615385 -0.943769111538462 -0.965585879230769 -0.990697912153846 -0.989202816769231 -0.601112612153846 -0.546945732307692 -0.485818849918462 -0.901032684923077 -0.651607561846154 0.323470651076923 -0.0693565212153846 0.0486206494338461 -0.1105219991 -0.95862644 -0.960938016307692 -0.959948125384615 -0.851736119538462 -0.974400691076923 -0.727828995076923 -0.983808806615385 -0.993621596615385
26 "LAYING" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.621309715263158 0.803015011578947 0.614523405921053 -0.944472488552632 -0.987887995263158 -0.984081708947368 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.976785042368421 -0.964355190394737 -0.976785042368421 -0.964355190394737 -0.989970604210526 -0.989101949473684 -0.951863594736842 -0.965676821973684 -0.99219798 -0.989917354473684 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.210237992646053 0.274378315092105 0.374613940986842 -0.999013466710526 -0.999745895131579 -0.999756850657895 -0.999736845789474 -0.9994665975 -0.999390411052632 -0.989224043947368 -0.987115080789474 -0.987308252236842 -0.986517171973684 -0.980717304736842 -0.283157894736842 -0.252631578947368 -0.152631578947368 0.137090425315789 -0.999782750263158 -0.999817276052632 -0.999730662368421 -0.999792565526316 -0.999643531973684 -0.971789046710526 -0.973657637105263 -0.989752883552632 -0.997752689342105 -0.983508376052632 -0.817479451184211 -0.275023586371053 -0.301123895802632 -0.265929681276316 -0.999870957763158 -0.999829503421053 -0.999854461842105 -0.999850119868421 -0.999895776973684 -0.999454486447368 -0.999941834342105 -0.999945422763158
26 "SITTING" 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 0.782955611794872 0.223105562025641 0.314387627435897 -0.965082925641026 -0.949286700807692 -0.944580863846154 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.953079994102564 -0.933602783410256 -0.953079994102564 -0.933602783410256 -0.990898435769231 -0.989986111666667 -0.954052945897436 -0.964742022307692 -0.994466446282051 -0.994033207051282 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.14901757589359 0.112830239679487 0.0745313733174231 -0.97827648324359 -0.998920199615385 -0.998892986794872 -0.998063301410256 -0.995774265384615 -0.994259582564103 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.981019666282051 -0.98728288474359 -0.325641025641026 -0.294358974358974 -0.195897435897436 0.17657695075641 -0.999214637179487 -0.999861998205128 -0.999777986025641 -0.999842612051282 -0.999697476538462 -0.968266666923077 -0.971016068974359 -0.989925731923077 -0.997838660512821 -0.985352065641026 -0.847390212692308 -0.243986784597436 -0.295497016615385 -0.0855747491420513 -0.999855060641026 -0.999883293461538 -0.99985573025641 -0.999835153076923 -0.999932293589744 -0.998502434230769 -0.99993704948718 -0.999977556923077
26 "STANDING" 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405405 -0.962988401351351 0.965460891621622 -0.140315421824324 0.0884142682297297 -0.992678782162162 -0.966986433783784 -0.964228470675676 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.990498355 -0.975935485405405 -0.986693448648649 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.968673955540541 -0.962653585540541 -0.98854482527027 -0.984253792432432 -0.991993372297297 -0.958402317837838 -0.97321515527027 -0.993702408378378 -0.947829677432432 -0.960027795540541 0.0910191269432432 0.00216184868918919 0.145511756677027 -0.995021011891892 -0.999201428108108 -0.999511133513514 -0.999442360405405 -0.998957504864865 -0.998836667567568 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.944953666081081 -0.964994992702703 -0.168648648648649 -0.420540540540541 -0.243243243243243 0.267659898704054 -0.999015306081081 -0.999380402972973 -0.99953851527027 -0.999716732702703 -0.99957601 -0.977351005 -0.973910798513513 -0.979540211216216 -0.999269100135135 -0.978185242837838 -0.606287996216216 -0.345120322878378 -0.53962497767973 -0.272433172405405 -0.999821991756757 -0.999459497162162 -0.999674421891892 -0.999145049594595 -0.999560886081081 -0.999578282567568 -0.999877462702703 -0.999895813783784
26 "WALKING" 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.340185527559322 -0.136351391645763 -0.333486502542373 0.960647754576271 -0.133922185084746 0.108738699508475 -0.980055651016949 -0.969040314237288 -0.966231561694915 0.0652303740728813 0.0196712144372881 -0.00618305784355932 -0.328452881355932 -0.261863589338983 -0.397483516101695 -0.00334085938813559 -0.0841507651508475 0.0851069247830508 -0.492885711355932 -0.57573544779661 -0.354549059491525 -0.099411456038983 -0.0456538283033898 -0.0492240545355932 -0.417438636101695 -0.587000110847458 -0.485543001525424 -0.223399171830508 -0.421848313898305 -0.223399171830508 -0.421848313898305 -0.290758024915254 -0.279350754237288 -0.392092024067797 -0.538329286101695 -0.51239882559322 -0.603468672372881 -0.321959549661017 -0.146702156576271 -0.33953964559322 -0.34799792561017 -0.185725832305085 -0.384445322372881 -0.299293909932203 -0.053962302640678 0.240364343627119 -0.666741088305085 -0.787969278135593 -0.749592400169491 -0.83636033 -0.880495410847458 -0.824641198644068 -0.36422676440678 -0.298531982474576 -0.398673189830508 0.484338703728814 0.406925479661017 -0.43728813559322 -0.317966101694915 -0.271186440677966 -0.254935528889831 -0.73134160559322 -0.808849516101695 -0.69486082559322 -0.825086952372881 -0.925027280508475 -0.426232090508475 -0.329651021525424 -0.558272044745763 -0.787122816440678 -0.403129712372881 0.543679426271186 -0.236401241544068 -0.812906687966102 -0.233431043901695 -0.96820881559322 -0.893067618813559 -0.950461350677966 -0.870723083559322 -0.924113045254237 -0.946894153389831 -0.951203217627119 -0.93754396440678
